cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,2010,2011,2012,2013,2013/t3,2013/t4,2014,2014/t1,2014/t2,2014/t3,2014/t4,2015,2015/t1,2015/t2,2015/t3,2015/t4,2016,2016/t1,2016/t2,2016/t3,2016/t4,2017,2017/t1,2017/t2,2017/t3,2017/t4,2018,2018/t1,2018/t2,2018/t3,2018/t4,2019,2019/t1,2019/t2,2019/t3,2019/t4,2020,2020/t1,2020/t3,2020/t4,2021,2021/t1,2021/t2,2021/t3,2021/t4,2022,2022/t1,2022/t2,2022/t3,2022/t4,2023,2023/t1,2023/t2,2023/t3,2023/t4,2024,2024/t1,2024/t2,2024/t3,2024/t4,2025,2025/t1,2025/t2,unidad_medida
23,Quintana Roo,0,Estatal,6207020216,"Percentage of population aged 18 years and over who believes that they could be victims of theft or assault on the street or on public transport, men.",,65.6222208608915,62.031282527017,70.749782838218,,,71.9621828408004,,,,,74.7713444383248,,,,,67.6888775664613,,,,,70.92114208021754,,,,,73.1991999504272,,,,,77.0895186833387,,,,,81.5160746204778,,,,74.5185762700596,,,,,68.0548369251599,,,,,67.3212710227,,,,,69.2616708004,,,,,66.1310699908,,,Percentage
23,Quintana Roo,0,Estatal,6207020217,"Percentage of population aged 18 years and over who believes that they could be victims of theft or assault on the street or on public transport, women.",,60.6799122213981,63.8474051203415,71.7724347963701,,,73.2629171225759,,,,,72.1700105780946,,,,,70.7283600331747,,,,,70.9881395846714,,,,,73.2379310286595,,,,,80.4387412741002,,,,,78.5100800480539,,,,76.2940627673646,,,,,74.496163433153,,,,,70.5284035211,,,,,71.8758239697,,,,,75.3544890358,,,Percentage
23,Quintana Roo,0,Estatal,6207046244,Perception of confidence in judges.,,,,,,,,,,,,,,,,,56.5837558643314,,,,,54.4691073938883,,,,,53.4087136761479,,,,,50.0980498728178,,,,,54.7634129725466,,,,57.728115008817,,,,,53.1005815396015,,,,,51.6776685933,,,,,55.3369678498914,,,,,54.5611673397,,,Percentage
23,Quintana Roo,0,Estatal,6300000161,Population aged 18 years and older who considers unsafe their colony or locality.,,392772.0,391880.0,460642.0,,,455939.0,,,,,435380.0,,,,,469526.0,,,,,494434.0,,,,,592454.0,,,,,647669.0,,,,,212357.0,,,,625895.0,,,,,556213.0,,,,,546561.0,,,,,549424.0,,,,,527987.0,,,People
23,Quintana Roo,0,Estatal,6300000164,Population aged 18 years and over who considers their municipality or delegation insecure.,,525690.0,546935.0,656198.0,,,638814.0,,,,,611461.0,,,,,633891.0,,,,,727044.0,,,,,818441.0,,,,,927310.0,,,,,344883.0,,,,980660.0,,,,,987110.0,,,,,1018316.0,,,,,1061420.0,,,,,1044420.0,,,People
23,Quintana Roo,0,Estatal,6300000168,People aged 18 years and over that can identify the Federal Police,,686350.0,693114.0,701427.0,,,631715.0,,,,,682862.0,,,,,709851.0,,,,,747412.0,,,,,781520.0,,,,,766206.0,,,,,300118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,People
23,Quintana Roo,0,Estatal,6300000169,Population aged 18 years and over who considers insecure its state.,,594642.0,585051.0,706316.0,,,673839.0,,,,,630525.0,,,,,644102.0,,,,,770230.0,,,,,859817.0,,,,,997870.0,,,,,364266.0,,,,1030645.0,,,,,1070140.0,,,,,1117949.0,,,,,1149678.0,,,,,1132674.0,,,People
23,Quintana Roo,0,Estatal,6300000173,"People aged 18 years and over that can identify the state police, total.",,670215.0,660323.0,669428.0,,,606329.0,,,,,628767.0,,,,,668989.0,,,,,677951.0,,,,,792798.0,,,,,794272.0,,,,,328044.0,,,,937453.0,,,,,856043.0,,,,,923361.0,,,,,849353.0,,,,,946111.0,,,People
24,San Luis Potosí,0,Estatal,6200002198,"Rate of people aged 18 and older who considered unsafe their state, for every hundred thousand inhabitants of 18 years and over",,76343.8170989943,59960.4276368278,77843.3436454495,,,73126.5731536693,,,,,69170.8975861076,,,,,72121.8944936971,,,,,73664.53054708416,,,,,81291.8318794607,,,,,77611.971069126,,,,,80243.6752703946,,,,81622.316340025,,,,,74923.121151938,,,,,76548.2130309311,,,,,74369.4149787572,,,,,76252.7022200052,,,"Cases per 100,000 inhabitants"
24,San Luis Potosí,0,Estatal,6200002235,"Rate of economic units that consider their neighborhood or locality as unsafe, per ten thousand economic units",,,5322.25217305598,,,,4252.00036792292,,,,,,,,,,4089.02548983992,,,,,,,,,,4242.78353842526,,,,,,,,,,4925.01519563081,,,,,,,,,4680.51117864861,,,,,,,,,,,,,,,,,,"Cases per 10,000 economic units"
24,San Luis Potosí,0,Estatal,6200002237,"Rate of economic units that consider their state as unsafe, per ten thousand economic units",,,7811.47166049169,,,,6324.39617110177,,,,,,,,,,5938.56671552078,,,,,,,,,,7511.68579978812,,,,,,,,,,7680.47548044048,,,,,,,,,7109.83379871119,,,,,,,,,,,,,,,,,,"Cases per 10,000 economic units"
24,San Luis Potosí,0,Estatal,6200002238,"Rate of economic units that consider their municipality or delegation as unsafe, per ten thousand economic units",,,6834.87011086836,,,,5336.46057797496,,,,,,,,,,5319.66686196832,,,,,,,,,,6849.8218046998,,,,,,,,,,6759.47198131609,,,,,,,,,6302.79026592977,,,,,,,,,,,,,,,,,,"Cases per 10,000 economic units"
24,San Luis Potosí,0,Estatal,6200005815,"Rate of people aged 18 years and over that consider their neighborhood or locality as unsafe, per hundred thousand population aged 18 years and over",,37702.9749208665,30438.6323744868,40409.2165349686,,,38034.7728381723,,,,,36623.9545275487,,,,,36331.993662897,,,,,39232.3318007671,,,,,44667.1424795136,,,,,45461.3441527751,,,,,50781.6702175963,,,,43735.5504774948,,,,,43736.2942696674,,,,,42364.2015955861,,,,,40431.1719690418,,,,,42139.0375351652,,,"Cases per 100,000 inhabitants"
24,San Luis Potosí,0,Estatal,6200005816,"Rate of people aged 18 years and over that consider their municipality or delegation as unsafe, per hundred thousand population aged 18 years and over",,65169.8324995748,50963.5174144508,62856.0514865139,,,60031.9700612987,,,,,58246.982000488,,,,,58498.8754544593,,,,,62707.6688235984,,,,,71876.4472640761,,,,,69451.0545502525,,,,,73395.1544363336,,,,72652.6085435477,,,,,68216.3448106968,,,,,68894.3688979044,,,,,64860.0977377209,,,,,69153.6072282388,,,"Cases per 100,000 inhabitants"
24,San Luis Potosí,0,Estatal,6200028554,Percentage of people aged 18 years and over who considers unsafe their city,,76.3438170989943,59.9604276368278,77.84334364544951,,,73.1265731536693,,,,,69.1708975861076,,,,,72.1218944936971,,,,,73.6645305470842,,,,,81.2918318794607,,,,,77.611971069126,,,,,80.2436752703946,,,,81.622316340025,,,,,74.9231211519379,,,,,76.5482130309,,,,,74.3694149788,,,,,76.25270222,,,Percentage
24,San Luis Potosí,0,Estatal,6200035290,Percentage of women aged 18 years and over who reports feeling unsafe in public transportation and public spaces,,75.3209352441466,70.5036929263759,75.2198643270331,,,72.6680939469412,,,,,72.6667244854563,,,,,70.9120297786226,,,,,73.1457860945403,,,,,80.5070513804656,,,,,77.7306712990505,,,,,82.5578139517125,,,,76.3209795800397,,,,,76.0383074830138,,,,,75.4966078091,,,,,76.2674509292,,,,,76.9535575799,,,Percentage
24,San Luis Potosí,0,Estatal,6200035292,Percentage of men aged 18 years and over who reports feeling unsafe in public transport and spaces,,71.7742808259573,64.6658795575825,68.6522310306887,,,68.6638212582432,,,,,64.8583843880287,,,,,63.5718613261528,,,,,60.9493085478377,,,,,71.4385394911743,,,,,67.5503239527177,,,,,70.0550187869028,,,,65.1321653226065,,,,,69.8658768728967,,,,,66.2130161148,,,,,61.063675528,,,,,65.6163492601,,,Percentage
24,San Luis Potosí,0,Estatal,6200112676,Perception of absence of corruption in the judicial system.,,41.6574709523613,34.3389651506587,47.8542409140401,,,35.9368185630417,,,,,34.4436670624541,,,,,38.1434146877748,,,,,29.6442297035397,,,,,36.2665014060646,,,,,32.9223829693603,,,,,27.5632969834556,,,,23.3468959542001,,,,,33.0997649544621,,,,,38.0983600117,,,,,31.7302215851884,,,,,29.9797494012,,,Percentage
24,San Luis Potosí,0,Estatal,6200118580,Perception of confidence in the police,,47.49934591,38.40827484,44.52640856,,,50.85351577,,,,,51.82744274,,,,,50.18424257,,,,,53.2213241135993,,,,,51.6429864176231,,,,,54.2555894395939,,,,,49.7903943495104,,,,54.9320201149294,,,,,56.8587115386488,,,,,57.8268194694,,,,,58.2703268535447,,,,,58.9840872838,,,Percentage
24,San Luis Potosí,0,Estatal,6200118581,Perception of insecurity.,,37.7029749208665,30.4386323744869,40.4092165349686,,,38.0347728381723,,,,,36.6239545275487,,,,,36.33199366,,,,,39.2323318007671,,,,,44.6671424795136,,,,,45.4613441527751,,,,,50.7816702175963,,,,43.7355504774948,,,,,43.7362942696674,,,,,42.3642015956,,,,,40.4311719690418,,,,,42.1390375352,,,Percentage
24,San Luis Potosí,0,Estatal,6204327034,"Population aged 18 years and over, men",,822367.0,814796.0,815251.0,,,782313.0,,,,,817424.0,,,,,817025.0,,,,,842213.0,,,,,829793.0,,,,,,,,,,,,,,,,,,,916695.0,,,,,940004.0,,,,,951700.0,,,,,930195.0,,,People
24,San Luis Potosí,0,Estatal,6204327035,"Population aged 18 years and over, women",,864972.0,908629.0,930915.0,,,978084.0,,,,,957013.0,,,,,1009046.0,,,,,1015673.0,,,,,1061707.0,,,,,,,,,,,,,,,,,,,1055564.0,,,,,1096489.0,,,,,1119353.0,,,,,1166692.0,,,People
24,San Luis Potosí,0,Estatal,6204327053,"Population aged 18 years and over who considers their colony or locality unsafe, men",,275491.0,215024.0,300408.0,,,281464.0,,,,,263708.0,,,,,260251.0,,,,,301371.0,,,,,341795.0,,,,,364037.0,,,,,182480.0,,,,369592.0,,,,,370002.0,,,,,368672.0,,,,,324287.0,,,,,340033.0,,,People
24,San Luis Potosí,0,Estatal,6204327054,"Population aged 18 years and over who considers their colony or locality to be unsafe, women",,360686.0,309563.0,405204.0,,,388099.0,,,,,386161.0,,,,,403197.0,,,,,427521.0,,,,,503084.0,,,,,518009.0,,,,,253699.0,,,,511769.0,,,,,492591.0,,,,,494072.0,,,,,513064.0,,,,,543575.0,,,People
24,San Luis Potosí,0,Estatal,6204327055,"Population aged 18 years and over who considers their state to be unsafe, men",,606941.0,458059.0,621273.0,,,538125.0,,,,,525890.0,,,,,566842.0,,,,,585807.0,,,,,650044.0,,,,,656266.0,,,,,289971.0,,,,720231.0,,,,,623702.0,,,,,686142.0,,,,,658562.0,,,,,658021.0,,,People
24,San Luis Potosí,0,Estatal,6204327056,"Population aged 18 years and over who consider their state unsafe, women",,681238.0,575314.0,738001.0,,,749193.0,,,,,701504.0,,,,,750155.0,,,,,782796.0,,,,,887591.0,,,,,849570.0,,,,,399266.0,,,,924626.0,,,,,853976.0,,,,,872757.0,,,,,881668.0,,,,,940912.0,,,People
24,San Luis Potosí,0,Estatal,6204327061,"Population aged 18 years and over who considers their municipality or delegation to be unsafe, men",,517075.0,388857.0,485346.0,,,438555.0,,,,,447292.0,,,,,458833.0,,,,,490473.0,,,,,553448.0,,,,,576563.0,,,,,269379.0,,,,631390.0,,,,,585267.0,,,,,611864.0,,,,,553899.0,,,,,593043.0,,,People
24,San Luis Potosí,0,Estatal,6204327062,"Population aged 18 years and over who considers their municipality or delegation to be unsafe, women",,582561.0,489461.0,612225.0,,,618246.0,,,,,586264.0,,,,,609398.0,,,,,674564.0,,,,,806095.0,,,,,770934.0,,,,,361034.0,,,,832709.0,,,,,760136.0,,,,,791165.0,,,,,789388.0,,,,,857030.0,,,People
24,San Luis Potosí,0,Estatal,6204327082,"Rate of people aged 18 years and over who consider their colony or locality to be unsafe, per every one hundred thousand inhabitants aged 18 years and over, men",,33499.763487591306,26389.918458117125,36848.52885798361,,,35978.4382977146,,,,,32260.858501830146,,,,,31853.4928551758,,,,,35783.2282332379,,,,,41190.3932667545,,,,,40919.7694337909,,,,,47091.1268012717,,,,39498.0560465608,,,,,40362.6069739663,,,,,39220.2586371973,,,,,34074.4982662604,,,,,36555.0234090701,,,"Cases per 100,000 inhabitants"
24,San Luis Potosí,0,Estatal,6204327083,"Rate of people aged 18 years and over who consider their colony or locality to be unsafe, per every one hundred thousand inhabitants aged 18 years and over, women",,41699.153267389,34069.240581139275,43527.49713991073,,,39679.51627876543,,,,,40350.65354389125,,,,,39958.2377810328,,,,,42092.38603369391,,,,,47384.4478749787,,,,,49307.1889203531,,,,,53815.2329315736,,,,47408.7132451368,,,,,46666.142460334,,,,,45059.4579608186,,,,,45835.7640529842,,,,,46591.131164009,,,"Cases per 100,000 inhabitants"
24,San Luis Potosí,0,Estatal,6204327084,"Rate of people aged 18 years and over who consider their state to be unsafe, per every one hundred thousand inhabitants aged 18 years and over, men",,73804.1531335766,56217.62993436395,76206.34626636459,,,68786.40646390895,,,,,64335.03298165946,,,,,69378.7827789847,,,,,69555.68246987401,,,,,78338.0915481331,,,,,73767.9230606675,,,,,74830.4533630621,,,,76970.6173414754,,,,,68038.1151855306,,,,,72993.5191765141,,,,,69198.4869181465,,,,,70740.1136320879,,,"Cases per 100,000 inhabitants"
24,San Luis Potosí,0,Estatal,6204327085,"Rate of people aged 18 years and over who consider their state insecure, per every one hundred thousand inhabitants aged 18 and over, women",,78758.38755474165,63316.71122097138,79276.94794906088,,,76598.02225575717,,,,,73301.40760888305,,,,,74342.9932827641,,,,,77071.65593650712,,,,,83600.3718540049,,,,,80867.1441829474,,,,,84693.2498419688,,,,85654.5216552739,,,,,80902.3422549462,,,,,79595.6001382595,,,,,78765.8584914679,,,,,80647.8487895691,,,"Cases per 100,000 inhabitants"
24,San Luis Potosí,0,Estatal,6204327086,"Rate of people aged 18 years and over who consider their municipality or delegation to be unsafe, per every one hundred thousand inhabitants aged 18 years and over, men",,62876.428650468704,47724.46109210159,59533.3216395932,,,56058.76420307473,,,,,54719.70482882812,,,,,56158.9914629295,,,,,58236.218153839945,,,,,66697.1160277322,,,,,64808.8656484225,,,,,69516.4437012263,,,,67476.2376004839,,,,,63845.3356896241,,,,,65091.6379079238,,,,,58201.0087212357,,,,,63754.6965958751,,,"Cases per 100,000 inhabitants"
24,San Luis Potosí,0,Estatal,6204327087,"Rate of people aged 18 years and over who consider their municipality or delegation to be unsafe, per every one hundred thousand inhabitants aged 18 years and over, women",,67350.27260998044,53868.08037163683,65765.93996229516,,,63209.908351429935,,,,,61259.77390066801,,,,,60393.4805747211,,,,,66415.47033346363,,,,,75924.4311283622,,,,,73382.100278419,,,,,76583.3874245375,,,,77139.6122032492,,,,,72012.3081120614,,,,,72154.3946177299,,,,,70521.8103672389,,,,,73458.1191951261,,,"Cases per 100,000 inhabitants"
24,San Luis Potosí,0,Estatal,6204409462,Perception of insecurity of the population aged 18 years and over in transport and in public spaces,,73.59238422,67.74370802,72.15356387,,,70.88861206,,,,,69.0696823837645,,,,,67.62787427,,,,,67.6169043741112,,,,,76.5287338091462,,,,,73.0627235903724,,,,,76.9172109485057,,,,71.1256671157525,,,,,73.1693961087261,,,,,71.21148956,,,,,69.2809406615862,,,,,71.92428586,,,Percentage
24,San Luis Potosí,0,Estatal,6204409463,"Population aged 18 years and over that manifests feelings of insecurity on the street, public transport, park or recreation center",,1241753.0,1167512.0,1259921.0,,,1247921.0,,,,,1225598.0,,,,,1234933.0,,,,,1256245.0,,,,,1447541.0,,,,,1417571.0,,,,,660665.0,,,,1433328.0,,,,,1443090.0,,,,,1450217.0,,,,,1434845.0,,,,,1508171.0,,,People
24,San Luis Potosí,0,Estatal,6204409464,"Population aged 18 years and over that manifests feelings of insecurity on the street, public transport, park or recreation center, men",,590248.0,526895.0,559688.0,,,537166.0,,,,,530168.0,,,,,519398.0,,,,,513323.0,,,,,592792.0,,,,,600952.0,,,,,271466.0,,,,609456.0,,,,,640457.0,,,,,622405.0,,,,,581143.0,,,,,610360.0,,,People
24,San Luis Potosí,0,Estatal,6204409465,"Population aged 18 years and over that manifests feelings of insecurity on the street, public transport, park or recreation center, women",,651505.0,640617.0,700233.0,,,710755.0,,,,,695430.0,,,,,715535.0,,,,,742922.0,,,,,854749.0,,,,,816619.0,,,,,389199.0,,,,823872.0,,,,,802633.0,,,,,827812.0,,,,,853702.0,,,,,897811.0,,,People
24,San Luis Potosí,0,Estatal,6204451764,"Perception of insecurity of the population aged 18 and over in transport and in public spaces, men",,71.77428083,64.66587956,68.6522310306887,,,68.66382126,,,,,64.85838439,,,,,63.57186133,,,,,60.9493085478377,,,,,71.4385394911743,,,,,67.5503239527177,,,,,70.0550187869028,,,,65.1321653226065,,,,,69.8658768728967,,,,,66.21301611,,,,,61.0636755280025,,,,,65.61634926,,,Percentage
24,San Luis Potosí,0,Estatal,6204451765,"Perception of insecurity of the population aged 18 and over in transport and in public spaces, women",,75.32093524,70.50369293,75.21986433,,,72.66809395,,,,,72.66672449,,,,,70.91202978,,,,,73.1457860945403,,,,,80.5070513804656,,,,,77.7306712990505,,,,,82.5578139517125,,,,76.3209795800397,,,,,76.0383074830138,,,,,75.49660781,,,,,76.2674509292422,,,,,76.95355758,,,Percentage
24,San Luis Potosí,0,Estatal,6207020209,Population aged 18 years and over who believes may be the victim of a theft or assault on the street or on the public transport,,936418.0,1075985.0,1193003.0,,,1150576.0,,,,,1133799.0,,,,,1158190.0,,,,,1203350.0,,,,,1320379.0,,,,,1324659.0,,,,,637837.0,,,,1313587.0,,,,,1351775.0,,,,,1344144.0,,,,,1387083.0,,,,,1406177.0,,,People
24,San Luis Potosí,0,Estatal,6207020211,"Population aged 18 years and over who believes that may be the victim of theft or assault on the street or on the public transport, men",,488443.0,497675.0,567131.0,,,528140.0,,,,,513583.0,,,,,531520.0,,,,,535684.0,,,,,578894.0,,,,,613712.0,,,,,280289.0,,,,600360.0,,,,,639269.0,,,,,603698.0,,,,,629799.0,,,,,605047.0,,,People
24,San Luis Potosí,0,Estatal,6207020212,"Population aged 18 years and over who believes that may be the victim of theft or assault on the street or on the public transport, women",,447975.0,578310.0,625872.0,,,622436.0,,,,,620216.0,,,,,626670.0,,,,,667666.0,,,,,741485.0,,,,,710947.0,,,,,357548.0,,,,713227.0,,,,,712506.0,,,,,740446.0,,,,,757284.0,,,,,801130.0,,,People
24,San Luis Potosí,0,Estatal,6207020214,Percentage of population aged 18 years and over who believes that they could be victims of theft or assault on the street or on public transport.,,55.4967318363411,62.4329460231806,68.3212821690492,,,65.3588934768691,,,,,63.8962668158971,,,,,63.4252446920191,,,,,64.76985132564647,,,,,69.8059212265398,,,,,68.2739660789471,,,,,74.2594856391091,,,,65.1837902347404,,,,,68.5394261098568,,,,,66.0028784779,,,,,66.974770805,,,,,67.0602183141,,,Percentage
24,San Luis Potosí,0,Estatal,6207020216,"Percentage of population aged 18 years and over who believes that they could be victims of theft or assault on the street or on public transport, men.",,59.394771434165,61.0797058404803,69.565201391964,,,67.5100631077331,,,,,62.8294495879739,,,,,65.0555368562774,,,,,63.60433762005573,,,,,69.7636639499249,,,,,68.9846184282111,,,,,72.3318985094348,,,,64.1600817336773,,,,,69.736280878591,,,,,64.2229182003,,,,,66.1762109909,,,,,65.0451786991,,,Percentage
24,San Luis Potosí,0,Estatal,6207020217,"Percentage of population aged 18 years and over who believes that they could be victims of theft or assault on the street or on public transport, women.",,51.7906938028052,63.6464387555317,67.231916984902,,,63.6382969151934,,,,,64.8074791042546,,,,,62.1051963934251,,,,,65.7363147390942,,,,,69.8389480336854,,,,,67.6721795207386,,,,,75.8439288456725,,,,66.0711655486932,,,,,67.5000284208253,,,,,67.5288124185,,,,,67.6537249643,,,,,68.6667946639,,,Percentage
24,San Luis Potosí,0,Estatal,6207046244,Perception of confidence in judges.,,,,,,,,,,,,,,,,,65.5153364116095,,,,,60.8874337629815,,,,,61.5554219906636,,,,,62.0912041366412,,,,,62.2853127575909,,,,64.7200278194174,,,,,64.4356248205252,,,,,67.1219052249,,,,,62.542682614106,,,,,62.6007472105,,,Percentage
24,San Luis Potosí,0,Estatal,6300000161,Population aged 18 years and older who considers unsafe their colony or locality.,,636177.0,524587.0,705612.0,,,669563.0,,,,,649869.0,,,,,663448.0,,,,,728892.0,,,,,844879.0,,,,,882046.0,,,,,436179.0,,,,881361.0,,,,,862593.0,,,,,862744.0,,,,,837351.0,,,,,883608.0,,,People
24,San Luis Potosí,0,Estatal,6300000164,Population aged 18 years and over who considers their municipality or delegation insecure.,,1099636.0,878318.0,1097571.0,,,1056801.0,,,,,1033556.0,,,,,1068231.0,,,,,1165037.0,,,,,1359543.0,,,,,1347497.0,,,,,630413.0,,,,1464099.0,,,,,1345403.0,,,,,1403029.0,,,,,1343287.0,,,,,1450073.0,,,People
24,San Luis Potosí,0,Estatal,6300000168,People aged 18 years and over that can identify the Federal Police,,1120434.0,1182170.0,1083071.0,,,1078465.0,,,,,1069964.0,,,,,1174367.0,,,,,1043982.0,,,,,1189515.0,,,,,1259909.0,,,,,572329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,People
24,San Luis Potosí,0,Estatal,6300000169,Population aged 18 years and over who considers insecure its state.,,1288179.0,1033373.0,1359274.0,,,1287318.0,,,,,1227394.0,,,,,1316997.0,,,,,1368603.0,,,,,1537635.0,,,,,1505836.0,,,,,689237.0,,,,1644857.0,,,,,1477678.0,,,,,1558899.0,,,,,1540230.0,,,,,1598933.0,,,People
24,San Luis Potosí,0,Estatal,6300000173,"People aged 18 years and over that can identify the state police, total.",,1177212.0,1271903.0,1223164.0,,,1190722.0,,,,,1189750.0,,,,,1305073.0,,,,,1188176.0,,,,,1348733.0,,,,,1460209.0,,,,,660049.0,,,,1315242.0,,,,,1334879.0,,,,,1350325.0,,,,,1247623.0,,,,,1392974.0,,,People
25,Sinaloa,0,Estatal,6200002198,"Rate of people aged 18 and older who considered unsafe their state, for every hundred thousand inhabitants of 18 years and over",,80846.5077946517,77421.3580990535,77684.5688778534,,,72062.0710085911,,,,,70455.2588697504,,,,,72227.7382788721,,,,,74546.05950681567,,,,,72647.4868529045,,,,,64621.2840314303,,,,,67412.1794349742,,,,60289.5519536467,,,,,57183.0024680169,,,,,62474.1649954989,,,,,54927.9655639178,,,,,80535.3111264979,,,"Cases per 100,000 inhabitants"
25,Sinaloa,0,Estatal,6200002235,"Rate of economic units that consider their neighborhood or locality as unsafe, per ten thousand economic units",,,5041.99710389176,,,,3188.24949833604,,,,,,,,,,3191.11740582184,,,,,,,,,,3058.93837614505,,,,,,,,,,3166.58644287215,,,,,,,,,2359.26807482892,,,,,,,,,,,,,,,,,,"Cases per 10,000 economic units"
25,Sinaloa,0,Estatal,6200002237,"Rate of economic units that consider their state as unsafe, per ten thousand economic units",,,8902.36045906518,,,,6589.08029550306,,,,,,,,,,6171.89299958217,,,,,,,,,,5621.65064753296,,,,,,,,,,5987.96642142116,,,,,,,,,4105.62131168052,,,,,,,,,,,,,,,,,,"Cases per 10,000 economic units"
25,Sinaloa,0,Estatal,6200002238,"Rate of economic units that consider their municipality or delegation as unsafe, per ten thousand economic units",,,8089.55613242956,,,,5945.94918377784,,,,,,,,,,5626.88005151001,,,,,,,,,,4986.96795418687,,,,,,,,,,5492.70942062045,,,,,,,,,3803.88100358152,,,,,,,,,,,,,,,,,,"Cases per 10,000 economic units"
25,Sinaloa,0,Estatal,6200005815,"Rate of people aged 18 years and over that consider their neighborhood or locality as unsafe, per hundred thousand population aged 18 years and over",,34178.398346718,30047.5278118893,33131.1871221326,,,31292.7359546895,,,,,31301.2466135498,,,,,28101.9446069711,,,,,31942.1988972145,,,,,30392.8264735386,,,,,29417.0234679337,,,,,29776.9701918287,,,,22500.6475720183,,,,,22154.8204759636,,,,,20684.6626077079,,,,,19330.8065230091,,,,,26455.0649230678,,,"Cases per 100,000 inhabitants"
25,Sinaloa,0,Estatal,6200005816,"Rate of people aged 18 years and over that consider their municipality or delegation as unsafe, per hundred thousand population aged 18 years and over",,71555.8268122734,70420.3832626979,69297.3685145105,,,61325.8753056603,,,,,60039.7876658236,,,,,59434.0821380236,,,,,63451.6591977986,,,,,61139.9785694744,,,,,55767.6722239713,,,,,56410.8774494198,,,,51499.0144045736,,,,,46315.6557398478,,,,,48354.9569348872,,,,,43648.5036144355,,,,,61010.2346690594,,,"Cases per 100,000 inhabitants"
25,Sinaloa,0,Estatal,6200028554,Percentage of people aged 18 years and over who considers unsafe their city,,80.8465077946517,77.4213580990535,77.68456887785344,,,72.0620710085911,,,,,70.4552588697504,,,,,72.2277382788721,,,,,74.5460595068157,,,,,72.6474868529045,,,,,64.6212840314303,,,,,67.4121794349742,,,,60.2895519536467,,,,,57.1830024680169,,,,,62.4741649955,,,,,54.9279655639,,,,,80.5353111265,,,Percentage
25,Sinaloa,0,Estatal,6200035290,Percentage of women aged 18 years and over who reports feeling unsafe in public transportation and public spaces,,82.4089982176978,85.6852410459649,83.5811436982119,,,79.6540103515208,,,,,79.1701217378848,,,,,74.4000807851257,,,,,78.4727211918181,,,,,75.564661465617,,,,,74.5403601079333,,,,,75.8309364330167,,,,70.9340577363256,,,,,68.7077356932682,,,,,69.034975372,,,,,65.1035344206,,,,,74.7097129172,,,Percentage
25,Sinaloa,0,Estatal,6200035292,Percentage of men aged 18 years and over who reports feeling unsafe in public transport and spaces,,76.4347517654267,76.2112609827672,74.5688302575547,,,65.4018534449475,,,,,64.0532841326794,,,,,62.6286650151674,,,,,66.8904966913816,,,,,64.0375922792718,,,,,59.1965680792506,,,,,63.0386508017683,,,,55.9962343251465,,,,,50.2764120838991,,,,,49.1374890268,,,,,48.7362578115,,,,,60.520355565,,,Percentage
25,Sinaloa,0,Estatal,6200112676,Perception of absence of corruption in the judicial system.,,30.1936831566889,27.8262755873421,36.1485873547112,,,40.6681710605977,,,,,43.0234808740386,,,,,28.7638370986144,,,,,34.161026324431,,,,,37.0536416301319,,,,,32.0365687340912,,,,,32.2224832915622,,,,39.1921925406036,,,,,38.2173581560472,,,,,37.8916622411,,,,,40.4477188652137,,,,,37.8523028347,,,Percentage
25,Sinaloa,0,Estatal,6200118580,Perception of confidence in the police,,45.39961073,49.36425398,54.69612623,,,57.9514994,,,,,56.35817184,,,,,55.89760264,,,,,57.7243013984472,,,,,61.8096915925541,,,,,60.1285983598135,,,,,59.9633290418428,,,,64.5339842497691,,,,,63.5449588612674,,,,,62.7462367575,,,,,65.7671645438321,,,,,61.0768286303,,,Percentage
25,Sinaloa,0,Estatal,6200118581,Perception of insecurity.,,34.178398346718,30.0475278118893,33.1311871221326,,,31.2927359546895,,,,,31.3012466135498,,,,,28.10194461,,,,,31.9421988972145,,,,,30.3928264735386,,,,,29.4170234679337,,,,,29.7769701918287,,,,22.5006475720183,,,,,22.1548204759636,,,,,20.6846626077,,,,,19.3308065230091,,,,,26.4550649231,,,Percentage
25,Sinaloa,0,Estatal,6204327034,"Population aged 18 years and over, men",,930370.0,918712.0,971949.0,,,919477.0,,,,,911641.0,,,,,970835.0,,,,,1003440.0,,,,,1000631.0,,,,,,,,,,,,,,,,,,,1020035.0,,,,,1029784.0,,,,,1010847.0,,,,,1091446.0,,,People
25,Sinaloa,0,Estatal,6204327035,"Population aged 18 years and over, women",,996464.0,1008791.0,1027264.0,,,1072113.0,,,,,1088979.0,,,,,1059601.0,,,,,1088354.0,,,,,1104777.0,,,,,,,,,,,,,,,,,,,1160258.0,,,,,1185234.0,,,,,1250502.0,,,,,1246783.0,,,People
25,Sinaloa,0,Estatal,6204327053,"Population aged 18 years and over who considers their colony or locality unsafe, men",,296602.0,235193.0,296727.0,,,242784.0,,,,,238388.0,,,,,239248.0,,,,,292407.0,,,,,268838.0,,,,,255877.0,,,,,121324.0,,,,194856.0,,,,,177903.0,,,,,165081.0,,,,,171315.0,,,,,260004.0,,,People
